CaseID,Status,Category,Neighborhood,Latitude,Longitude,OpenedDate,ClosedDate,days_open
101006718810,Open,Parking Enforcement,Allston / Brighton,42.339969999779754,-71.14624000122959,2026-07-15 16:11:49.693,,44.32511929398148
101006718811,Open,Parking Enforcement,Allston / Brighton,42.33280000021767,-71.15396500119411,2026-07-15 16:11:54.057,,44.32506878472222
101006718823,Open,Parking Enforcement,Allston / Brighton,42.3522859287271,-71.13870802007074,2026-07-15 16:39:25.757,,44.30595188657407
101006718842,Open,Parking Enforcement,Allston / Brighton,42.350785237000544,-71.12983620666284,2026-07-15 17:06:37.19,,44.28706956018519
101006718888,Open,Parking Enforcement,Allston / Brighton,42.339419999607536,-71.15852000162208,2026-07-15 19:05:51.95,,44.20425983796296
101006718905,Open,Parking Enforcement,Allston / Brighton,42.35096999962443,-71.15328000109454,2026-07-15 19:52:49.123,,44.17165366898148
101006718921,Open,Parking Enforcement,Allston / Brighton,42.338240000072275,-71.14715000090942,2026-07-15 20:33:15.38,,44.14357199074074
101006718936,Open,Parking Enforcement,Allston / Brighton,42.34497999991561,-71.13751000126241,2026-07-15 21:15:17.123,,44.11438515046296
101006718957,Open,Parking Enforcement,Allston / Brighton,42.34463466732312,-71.14135786526364,2026-07-15 21:52:23.933,,44.08861188657407
101006718994,Open,Parking Enforcement,Allston / Brighton,42.35030999977744,-71.17375000130274,2026-07-16 03:57:00.55,,43.83541030092593
101006719026,Open,Parking Enforcement,Allston / Brighton,42.35305999988598,-71.13423000127081,2026-07-16 07:02:48.727,,43.706380474537035
101006719040,Open,Parking Enforcement,Allston / Brighton,42.34913180559757,-71.15403150673525,2026-07-16 07:17:13.137,,43.69637572916667
101006719063,Open,Parking Enforcement,Allston / Brighton,42.36181999988406,-71.13432000124439,2026-07-16 08:00:08.82,,43.66656458333333
101006719190,Open,Parking Enforcement,Allston / Brighton,42.35905999999674,-71.13031000126163,2026-07-16 10:44:50.697,,43.55219100694444
101006719345,Open,Parking Enforcement,Allston / Brighton,42.34463466732312,-71.14135786526364,2026-07-16 15:39:12.89,,43.34776747685185
101006719412,Open,Parking Enforcement,Allston / Brighton,42.351430000144305,-71.17081000157651,2026-07-16 17:28:20.943,,43.271979826388886
101006719461,Open,Parking Enforcement,Allston / Brighton,42.36195932559136,-71.14220834746482,2026-07-16 19:28:12.1,,43.18874884259259
101006719468,Open,Parking Enforcement,Allston / Brighton,42.35067999978279,-71.13138000123575,2026-07-16 19:50:01.187,,43.17359737268519
101006719469,Open,Parking Enforcement,Allston / Brighton,42.350660176571246,-71.13251015645278,2026-07-16 19:51:17.907,,43.17270940972222
101006719489,Open,Parking Enforcement,Allston / Brighton,42.33966999975482,-71.15914000126094,2026-07-16 21:14:18.093,,43.11506836805556
101006719491,Open,Parking Enforcement,Allston / Brighton,42.33955000020414,-71.15957000146017,2026-07-16 21:16:09.877,,43.11377457175926
101006719499,Open,Parking Enforcement,Allston / Brighton,42.36230000029217,-71.14011000104524,2026-07-16 21:21:46.67,,43.10987650462963
101006719500,Open,Parking Enforcement,Allston / Brighton,42.345079999730885,-71.13738000124935,2026-07-16 21:26:50.92,,43.106355092592594
101006719511,Open,Parking Enforcement,Allston / Brighton,42.34841999988928,-71.16105000133489,2026-07-16 22:10:00.347,,43.07638487268518
101006719556,Open,Parking Enforcement,Allston / Brighton,42.34009100721968,-71.16614500946524,2026-07-17 07:08:33.827,,42.70238626157408
101006719558,Open,Parking Enforcement,Allston / Brighton,42.35905999999674,-71.13031000126163,2026-07-17 07:15:49.843,,42.69733978009259
101006719580,Open,Parking Enforcement,Allston / Brighton,42.34228999970449,-71.146890001515,2026-07-17 08:07:12.883,,42.66165644675926
101006719671,Open,Parking Enforcement,Allston / Brighton,42.359289999756726,-71.12646000126017,2026-07-17 10:01:10.623,,42.5825159375
101006719706,Open,Parking Enforcement,Allston / Brighton,42.34671820692309,-71.15437372446097,2026-07-17 10:41:26.947,,42.554549224537034
101006719715,Open,Parking Enforcement,Allston / Brighton,42.36244609199792,-71.14061361276923,2026-07-17 10:45:00.047,,42.55208278935186
101006719716,Open,Parking Enforcement,Allston / Brighton,42.36304999979096,-71.13818000111169,2026-07-17 10:46:28.96,,42.5510537037037
101006719722,Open,Parking Enforcement,Allston / Brighton,42.34671820692309,-71.15437372446097,2026-07-17 10:58:04.647,,42.543001770833335
101006719805,Open,Parking Enforcement,Allston / Brighton,42.339419999607536,-71.15852000162208,2026-07-17 12:47:04.387,,42.46731033564814
101006719831,Open,Parking Enforcement,Allston / Brighton,42.33686000031086,-71.1490000016518,2026-07-17 13:33:21.287,,42.43517028935185
101006719843,Open,Parking Enforcement,Allston / Brighton,42.35133999974554,-71.15025000126887,2026-07-17 14:05:17.823,,42.412988159722225
101006719875,Open,Parking Enforcement,Allston / Brighton,42.35530038622488,-71.13569011479174,2026-07-17 14:42:03.91,,42.38745474537037
101006719923,Open,Parking Enforcement,Allston / Brighton,42.33280000021767,-71.15396500119411,2026-07-17 15:55:40.07,,42.33634178240741
101006719943,Open,Parking Enforcement,Allston / Brighton,42.36191118404178,-71.14349514440686,2026-07-17 17:00:17.663,,42.291462233796295
101006719951,Open,Parking Enforcement,Allston / Brighton,42.3489859998999,-71.13548700107971,2026-07-17 17:15:18.367,,42.281037418981484
101006719993,Open,Parking Enforcement,Allston / Brighton,42.339419999607536,-71.15852000162208,2026-07-17 18:40:02.543,,42.22219278935185
101006720036,Open,Parking Enforcement,Allston / Brighton,42.35600171140522,-71.13532424002916,2026-07-17 20:33:47.377,,42.1432016550926
101006720069,Open,Parking Enforcement,Allston / Brighton,42.34299999993641,-71.14726000123444,2026-07-17 22:55:04.303,,42.04508908564815
101006720127,Open,Parking Enforcement,Allston / Brighton,42.35124999994088,-71.16271000141278,2026-07-18 08:36:16.533,,41.6414753125
101006720297,Open,Parking Enforcement,Allston / Brighton,42.350269999732376,-71.16444200121254,2026-07-18 14:56:19.43,,41.37755289351852
101006720383,Open,Parking Enforcement,Allston / Brighton,42.352197000427225,-71.13134800094242,2026-07-18 21:18:23.873,,41.112223692129625
101006720385,Open,Parking Enforcement,Allston / Brighton,42.36374804854029,-71.12300746599175,2026-07-18 21:34:35.183,,41.100981678240736
101006720395,Open,Parking Enforcement,Allston / Brighton,42.35838999991887,-71.13673000082142,2026-07-18 22:19:47.057,,41.06959424768519
101006720398,Open,Parking Enforcement,Allston / Brighton,42.351430000144305,-71.17081000157651,2026-07-18 23:05:53.16,,41.03757916666667
101006720431,Open,Parking Enforcement,Allston / Brighton,42.345150000239734,-71.14803000100508,2026-07-19 08:17:26.827,,40.654550613425926
101006720460,Open,Parking Enforcement,Allston / Brighton,42.350929999579485,-71.12941000153928,2026-07-19 09:47:08.683,,40.59226061342592
101006720466,Open,Parking Enforcement,Allston / Brighton,42.36023788016407,-71.15011851146751,2026-07-19 10:03:47.523,,40.58069996527778
101006720477,Open,Parking Enforcement,Allston / Brighton,42.350660176571246,-71.13251015645278,2026-07-19 10:39:27.833,,40.555927858796295
101006720480,Open,Parking Enforcement,Allston / Brighton,42.3406236049247,-71.15261202093554,2026-07-19 10:46:04.107,,40.55134135416667
101006720483,Open,Parking Enforcement,Allston / Brighton,42.34024099968131,-71.15640500125467,2026-07-19 10:49:12.52,,40.549160648148145
101006720486,Open,Parking Enforcement,Allston / Brighton,42.359091999903214,-71.13033500101133,2026-07-19 10:57:11.743,,40.54361408564815
101006720503,Open,Parking Enforcement,Allston / Brighton,42.34080999982996,-71.15241000145981,2026-07-19 12:11:19.697,,40.492133136574076
101006720505,Open,Parking Enforcement,Allston / Brighton,42.34080999982996,-71.15241000145981,2026-07-19 12:13:14.01,,40.49081006944445
101006720526,Open,Parking Enforcement,Allston / Brighton,42.3406236049247,-71.15261202093554,2026-07-19 13:07:35.8,,40.45305787037037
101006720528,Open,Parking Enforcement,Allston / Brighton,42.35530038622488,-71.13569011479174,2026-07-19 13:11:52.197,,40.450090312499995
101006720529,Open,Parking Enforcement,Allston / Brighton,42.35463000016457,-71.16640000153743,2026-07-19 13:11:54.593,,40.45006258101852
101006720530,Open,Parking Enforcement,Allston / Brighton,42.35557999988989,-71.13520000133995,2026-07-19 13:12:45.16,,40.449477314814814
101006720556,Open,Parking Enforcement,Allston / Brighton,42.34883707084809,-71.14042918650927,2026-07-19 14:33:56.697,,40.39309378472222
101006720562,Open,Parking Enforcement,Allston / Brighton,42.3406236049247,-71.15261202093554,2026-07-19 14:51:09.537,,40.381139618055556
101006720578,Open,Parking Enforcement,Allston / Brighton,42.3406236049247,-71.15261202093554,2026-07-19 15:25:04.077,,40.35759170138889
101006720598,Open,Parking Enforcement,Allston / Brighton,42.3406236049247,-71.15261202093554,2026-07-19 16:05:47.95,,40.329306134259255
101006720603,Open,Parking Enforcement,Allston / Brighton,42.33999199989456,-71.15262900166236,2026-07-19 16:12:21.267,,40.324753854166666
101006720606,Open,Parking Enforcement,Allston / Brighton,42.33999199989456,-71.15262900166236,2026-07-19 16:14:21.223,,40.323365474537034
101006720807,Open,Parking Enforcement,Allston / Brighton,42.35467855303094,-71.14404169058116,2026-07-20 07:54:55.647,,39.67018927083333
101006720851,Open,Parking Enforcement,Allston / Brighton,42.359154000063285,-71.12692400115746,2026-07-20 09:20:00.757,,39.611102349537035
101006721091,Open,Parking Enforcement,Allston / Brighton,42.36191118404178,-71.14349514440686,2026-07-20 15:29:37.217,,39.35443035879629
101006721165,Open,Parking Enforcement,Allston / Brighton,42.339419999607536,-71.15852000162208,2026-07-20 17:15:12.677,,39.28110327546296
101006721199,Open,Parking Enforcement,Allston / Brighton,42.34802999989835,-71.13207000094908,2026-07-20 18:37:20.23,,39.224071412037034
101006721283,Open,Parking Enforcement,Allston / Brighton,42.35879999993277,-71.13354000126213,2026-07-20 21:56:16.247,,39.08592306712963
101006721439,Open,Parking Enforcement,Allston / Brighton,42.344128544811255,-71.14512693123173,2026-07-21 09:46:27.267,,38.59273996527778
101006721528,Open,Parking Enforcement,Allston / Brighton,42.359289999756726,-71.12646000126017,2026-07-21 11:50:58.843,,38.5062633912037
101006721615,Open,Parking Enforcement,Allston / Brighton,42.35354999997672,-71.14983000123893,2026-07-21 14:20:54.49,,38.40214710648148
101006721616,Open,Parking Enforcement,Allston / Brighton,42.35375000006926,-71.14938000118238,2026-07-21 14:23:31.523,,38.400329594907404
101006721720,Open,Parking Enforcement,Allston / Brighton,42.339419999607536,-71.15852000162208,2026-07-21 18:18:27.95,,38.23717650462963
101006721739,Open,Parking Enforcement,Allston / Brighton,42.354940000065525,-71.14885000103276,2026-07-21 19:00:23.737,,38.20805859953703
101006721755,Open,Parking Enforcement,Allston / Brighton,42.35905999999674,-71.13031000126163,2026-07-21 19:36:17.52,,38.18313055555556
101006721761,Open,Parking Enforcement,Allston / Brighton,42.34638412583999,-71.1389382948729,2026-07-21 19:57:13.943,,38.168588622685185
101006721783,Open,Parking Enforcement,Allston / Brighton,42.3533699998065,-71.15030000125174,2026-07-21 22:05:25.187,,38.07956959490741
101006721877,Open,Parking Enforcement,Allston / Brighton,42.36244609199792,-71.14061361276923,2026-07-22 08:17:16.93,,37.654665162037034
101006721953,Open,Parking Enforcement,Allston / Brighton,42.342300000165416,-71.15694000163472,2026-07-22 09:47:24.963,,37.5920721875
101006721957,Open,Parking Enforcement,Allston / Brighton,42.359289999756726,-71.12646000126017,2026-07-22 09:48:35.567,,37.59125501157408
101006722034,Open,Parking Enforcement,Allston / Brighton,42.35353999975205,-71.14979000125784,2026-07-22 11:51:37.973,,37.50581049768518
101006722090,Open,Parking Enforcement,Allston / Brighton,42.359289999756726,-71.12646000126017,2026-07-22 13:19:19.93,,37.44490821759259
101006722118,Open,Parking Enforcement,Allston / Brighton,42.34168999996439,-71.16720000126637,2026-07-22 13:59:48.803,,37.41679626157408
101006722165,Open,Parking Enforcement,Allston / Brighton,42.36202778149926,-71.14286768925957,2026-07-22 15:29:20.353,,37.35462554398148
101006722247,Open,Parking Enforcement,Allston / Brighton,42.35300000000373,-71.13040000125801,2026-07-22 17:45:58.96,,37.25973425925926
101006722250,Open,Parking Enforcement,Allston / Brighton,42.354140000060696,-71.13286000139269,2026-07-22 17:51:10.243,,37.25613144675926
101006722283,Open,Parking Enforcement,Allston / Brighton,42.355769999654704,-71.16435000146815,2026-07-22 19:11:50.647,,37.20010825231481
101006722289,Open,Parking Enforcement,Allston / Brighton,42.338240000072275,-71.14715000090942,2026-07-22 19:31:01.833,,37.186784340277775
101006722297,Open,Parking Enforcement,Allston / Brighton,42.35299999967128,-71.12800000129441,2026-07-22 19:48:50.14,,37.174419675925925
101006722394,Open,Parking Enforcement,Allston / Brighton,42.35461999979356,-71.16039000125754,2026-07-23 06:57:28.19,,36.71009039351852
101006722398,Open,Parking Enforcement,Allston / Brighton,42.353050000189675,-71.13417000147801,2026-07-23 06:59:47.327,,36.708480011574075
101006722410,Open,Parking Enforcement,Allston / Brighton,42.35918192757736,-71.14992063135018,2026-07-23 07:35:25.833,,36.68372878472222
101006722412,Open,Parking Enforcement,Allston / Brighton,42.36154000033222,-71.14126000099618,2026-07-23 07:38:19.583,,36.68171778935185
101006722428,Open,Parking Enforcement,Allston / Brighton,42.35375000006926,-71.14938000118238,2026-07-23 07:56:18.597,,36.66922920138889
101006722438,Open,Parking Enforcement,Allston / Brighton,42.35496300022651,-71.14347900166109,2026-07-23 08:10:17.893,,36.65951512731481
101006722454,Open,Parking Enforcement,Allston / Brighton,42.36244609199792,-71.14061361276923,2026-07-23 08:30:37.923,,36.64539440972222
101006722455,Open,Parking Enforcement,Allston / Brighton,42.35190385493597,-71.11076104808141,2026-07-23 08:35:12.717,,36.64221392361111
101006722582,Open,Parking Enforcement,Allston / Brighton,42.34913180559757,-71.15403150673525,2026-07-23 12:01:00.687,,36.49929760416667
101006722587,Open,Parking Enforcement,Allston / Brighton,42.3526800002089,-71.12333000096125,2026-07-23 12:12:04.753,,36.49161165509259
101006722617,Open,Parking Enforcement,Allston / Brighton,42.34988999975312,-71.1283600012707,2026-07-23 12:55:22.297,,36.46154748842593
101006722618,Open,Parking Enforcement,Allston / Brighton,42.35003000036075,-71.12804000133967,2026-07-23 12:55:48.443,,36.461244872685185
101006722643,Open,Parking Enforcement,Allston / Brighton,42.36222999976333,-71.13507000164282,2026-07-23 13:46:20.617,,36.426150266203706
101006722654,Open,Parking Enforcement,Allston / Brighton,42.35003000036075,-71.12804000133967,2026-07-23 13:57:49.37,,36.41817858796296
101006722773,Open,Parking Enforcement,Allston / Brighton,42.35551000026015,-71.16456000125604,2026-07-23 16:51:45.64,,36.297388425925924
101006722827,Open,Parking Enforcement,Allston / Brighton,42.351639793773494,-71.17278543423255,2026-07-23 18:39:12.51,,36.222771875
101006722849,Open,Parking Enforcement,Allston / Brighton,42.35554999999754,-71.13314000125055,2026-07-23 19:26:27.383,,36.18996084490741
101006722853,Open,Parking Enforcement,Allston / Brighton,42.33817000044285,-71.15131000111558,2026-07-23 19:35:36.737,,36.18360258101852
101006722865,Open,Parking Enforcement,Allston / Brighton,42.35225999973417,-71.12140000102775,2026-07-23 20:18:14.147,,36.15400292824074
101006722878,Open,Parking Enforcement,Allston / Brighton,42.3468409852327,-71.13467159754008,2026-07-23 20:35:59.497,,36.141672488425925
101006722930,Open,Parking Enforcement,Allston / Brighton,42.35263099974867,-71.13600000134505,2026-07-23 22:54:49.313,,36.04526258101852
101006722995,Open,Parking Enforcement,Allston / Brighton,42.36244609199792,-71.14061361276923,2026-07-24 08:09:53.313,,35.65979961805555
101006723042,Open,Parking Enforcement,Allston / Brighton,42.34295899996607,-71.15328800146321,2026-07-24 09:40:08.797,,35.597120405092596
101006723134,Open,Parking Enforcement,Allston / Brighton,42.35422999981095,-71.14796000125915,2026-07-24 12:08:39.51,,35.49398715277778
101006723165,Open,Parking Enforcement,Allston / Brighton,42.35662999992684,-71.15771000124755,2026-07-24 13:23:40.233,,35.44189545138889
101006723222,Open,Parking Enforcement,Allston / Brighton,42.34765999992975,-71.13801000136887,2026-07-24 15:49:57.907,,35.340302002314814
101006723265,Open,Parking Enforcement,Allston / Brighton,42.35551000026015,-71.16456000125604,2026-07-24 17:27:29.097,,35.27257989583333
101006723267,Open,Parking Enforcement,Allston / Brighton,42.35519400008311,-71.13241000133361,2026-07-24 17:27:41.497,,35.27243637731482
101006723360,Open,Parking Enforcement,Allston / Brighton,42.353774000276125,-71.16188000092416,2026-07-25 01:42:24.827,,34.92887931712963
101006723372,Open,Parking Enforcement,Allston / Brighton,42.345606897743515,-71.13613420273306,2026-07-25 07:04:12.883,,34.70540644675926
101006723374,Open,Parking Enforcement,Allston / Brighton,42.359976559618175,-71.14188915314276,2026-07-25 07:18:02.897,,34.69579980324074
101006723376,Open,Parking Enforcement,Allston / Brighton,42.359976559618175,-71.14188915314276,2026-07-25 07:35:51.873,,34.683427395833334
101006723423,Open,Parking Enforcement,Allston / Brighton,42.359214263246265,-71.14436798957762,2026-07-25 09:46:23.003,,34.59278931712963
101006723558,Open,Parking Enforcement,Allston / Brighton,42.36700569492489,-71.1249847863089,2026-07-25 15:27:48.787,,34.35568533564815
101006723598,Open,Parking Enforcement,Allston / Brighton,42.34121000028227,-71.1428300014218,2026-07-25 17:57:40.287,,34.25161704861111
101006723606,Open,Parking Enforcement,Allston / Brighton,42.36225706340423,-71.14088942064468,2026-07-25 18:29:32.353,,34.22948665509259
101006723654,Open,Parking Enforcement,Allston / Brighton,42.35071999977937,-71.13279000124513,2026-07-25 21:11:21.73,,34.117109606481485
101006723737,Open,Parking Enforcement,Allston / Brighton,42.34886999994828,-71.17090000122847,2026-07-26 10:05:20.993,,33.57961813657408
101006724035,Open,Parking Enforcement,Allston / Brighton,42.34283000031485,-71.15937000123405,2026-07-27 08:32:09.88,,32.6443300925926
101006724058,Open,Parking Enforcement,Allston / Brighton,42.35198999975912,-71.1491200012426,2026-07-27 09:05:32.33,,32.621153587962965
101006724112,Open,Parking Enforcement,Allston / Brighton,42.35873999986498,-71.13007000138627,2026-07-27 10:32:52.193,,32.56050702546296
101006724124,Open,Parking Enforcement,Allston / Brighton,42.34526500014494,-71.15219700153388,2026-07-27 10:57:16.687,,32.54355686342593
101006724189,Open,Parking Enforcement,Allston / Brighton,42.36052999964029,-71.12997000127329,2026-07-27 12:18:23.547,,32.48722746527778
101006724212,Open,Parking Enforcement,Allston / Brighton,42.34470100022673,-71.15060900117768,2026-07-27 12:45:09.48,,32.46864027777778
101006724324,Open,Parking Enforcement,Allston / Brighton,42.346870000385344,-71.15959000148293,2026-07-27 16:21:51.307,,32.31815616898148
101006724343,Open,Parking Enforcement,Allston / Brighton,42.35379408309678,-71.1390596769298,2026-07-27 17:00:16.54,,32.29147523148148
101006724608,Open,Parking Enforcement,Allston / Brighton,42.35494000006553,-71.1482000016472,2026-07-28 08:32:15.257,,31.644267858796294
101006724711,Open,Parking Enforcement,Allston / Brighton,42.35116380596397,-71.146199340841,2026-07-28 09:46:03.853,,31.593010960648147
101006724724,Open,Parking Enforcement,Allston / Brighton,42.34725848385301,-71.15377925186088,2026-07-28 09:59:56.54,,31.58337337962963
101006724911,Open,Parking Enforcement,Allston / Brighton,42.35905999999674,-71.13031000126163,2026-07-28 14:47:47.627,,31.383476539351854
101006725029,Open,Parking Enforcement,Allston / Brighton,42.348459999934825,-71.13120000131455,2026-07-28 18:14:02.267,,31.240251539351853
101006725089,Open,Parking Enforcement,Allston / Brighton,42.35063500036981,-71.16183800078676,2026-07-28 19:55:40.16,,31.169674074074074
101006725095,Open,Parking Enforcement,Allston / Brighton,42.35935062489297,-71.14712346325261,2026-07-28 20:00:02.48,,31.166637962962962
101006725200,Open,Parking Enforcement,Allston / Brighton,42.34706999999612,-71.13974000124742,2026-07-29 07:17:12.53,,30.69638275462963
101006725204,Open,Parking Enforcement,Allston / Brighton,42.359976559618175,-71.14188915314276,2026-07-29 07:24:27.58,,30.691347453703703
101006725284,Open,Parking Enforcement,Allston / Brighton,42.35854890726777,-71.1247058125114,2026-07-29 08:50:33.213,,30.631560034722224
101006725377,Open,Parking Enforcement,Allston / Brighton,42.35151999979646,-71.16496000080863,2026-07-29 10:54:54.34,,30.54520439814815
101006725425,Open,Parking Enforcement,Allston / Brighton,42.35019677521955,-71.13347928359818,2026-07-29 12:03:13.547,,30.497759872685187
101006725506,Open,Parking Enforcement,Allston / Brighton,42.34490909301565,-71.15284723569101,2026-07-29 14:40:47.907,,30.38833440972222
101006725533,Open,Parking Enforcement,Allston / Brighton,42.35305999988598,-71.13423000127081,2026-07-29 15:46:52.437,,30.342448645833333
101006725565,Open,Parking Enforcement,Allston / Brighton,42.35738999968773,-71.13505000162007,2026-07-29 17:02:03.987,,30.290231631944444
101006725586,Open,Parking Enforcement,Allston / Brighton,42.352029999923786,-71.12025000107676,2026-07-29 17:48:21.43,,30.258085300925924
101006725600,Open,Parking Enforcement,Allston / Brighton,42.345509999747485,-71.13594000127694,2026-07-29 18:15:58.227,,30.238909409722222
101006725635,Open,Parking Enforcement,Allston / Brighton,42.34735999959025,-71.16793000101852,2026-07-29 19:21:54.797,,30.193115775462964
101006725720,Open,Parking Enforcement,Allston / Brighton,42.35334369672,-71.13442945972827,2026-07-30 06:48:17.38,,29.716465509259262
101006725721,Open,Parking Enforcement,Allston / Brighton,42.353050000189675,-71.13417000147801,2026-07-30 06:48:31.663,,29.716300196759256
101006725734,Open,Parking Enforcement,Allston / Brighton,42.3472099999531,-71.13542000125415,2026-07-30 07:22:01.34,,29.693040046296296
101006725789,Open,Parking Enforcement,Allston / Brighton,42.36175000011996,-71.14297000158028,2026-07-30 08:46:27.677,,29.63440188657407
101006725791,Open,Parking Enforcement,Allston / Brighton,42.362340000337355,-71.1404000009233,2026-07-30 08:46:53.093,,29.63410771990741
101006725806,Open,Parking Enforcement,Allston / Brighton,42.34274999988856,-71.14784000124293,2026-07-30 09:05:14.06,,29.621365046296297
101006725810,Open,Parking Enforcement,Allston / Brighton,42.36023788016407,-71.15011851146751,2026-07-30 09:09:27.263,,29.61843445601852
101006725835,Open,Parking Enforcement,Allston / Brighton,42.33955000020412,-71.16017000123908,2026-07-30 09:40:23.567,,29.59694945601852
101006725941,Open,Parking Enforcement,Allston / Brighton,42.360452092174654,-71.13240369179103,2026-07-30 12:48:29.397,,29.46632642361111
101006725948,Open,Parking Enforcement,Allston / Brighton,42.34988999975312,-71.1283600012707,2026-07-30 12:59:17.443,,29.458825891203706
101006725949,Open,Parking Enforcement,Allston / Brighton,42.35003000036075,-71.12804000133967,2026-07-30 12:59:49.963,,29.458449502314814
101006726051,Open,Parking Enforcement,Allston / Brighton,42.35003000036075,-71.12804000133967,2026-07-30 15:27:50.647,,29.35566380787037
101006726145,Open,Parking Enforcement,Allston / Brighton,42.36195932559136,-71.14220834746482,2026-07-30 17:19:47.557,,29.27792179398148
101006726173,Open,Parking Enforcement,Allston / Brighton,42.36261540394953,-71.1396496890539,2026-07-30 17:55:21.457,,29.253223877314817
101006726190,Open,Parking Enforcement,Allston / Brighton,42.3421199999604,-71.15785000124868,2026-07-30 18:13:59.317,,29.240285682870372
101006726215,Open,Parking Enforcement,Allston / Brighton,42.338240000072275,-71.14715000090942,2026-07-30 19:14:12.38,,29.198467824074076
101006726222,Open,Parking Enforcement,Allston / Brighton,42.35760539759801,-71.1379441081052,2026-07-30 19:21:07.077,,29.19366809027778
101006726226,Open,Parking Enforcement,Allston / Brighton,42.35377999975856,-71.13766000127016,2026-07-30 19:25:14.287,,29.190806863425927
101006726272,Open,Parking Enforcement,Allston / Brighton,42.33987706797883,-71.15962791427063,2026-07-30 22:23:36.61,,29.066937384259262
101006726273,Open,Parking Enforcement,Allston / Brighton,42.339419999607536,-71.15852000162208,2026-07-30 22:26:26.09,,29.064975810185185
101006726789,Open,Parking Enforcement,Allston / Brighton,42.35139000009913,-71.16460000130108,2026-07-31 17:18:43.077,,28.278668090277776
101006726840,Open,Parking Enforcement,Allston / Brighton,42.35557999988989,-71.13520000133995,2026-07-31 19:09:08.683,,28.201982835648145
101006726914,Open,Parking Enforcement,Allston / Brighton,42.33896097921164,-71.15688946060233,2026-07-31 23:04:20.683,,28.03864950231481
101006727116,Open,Parking Enforcement,Allston / Brighton,42.35337993647128,-71.14105542182357,2026-08-01 13:18:22.173,,27.44557670138889
101006727119,Open,Parking Enforcement,Allston / Brighton,42.35003000036075,-71.12804000133967,2026-08-01 13:27:22.043,,27.43932820601852
101006727160,Open,Parking Enforcement,Allston / Brighton,42.358222987333825,-71.14273728860582,2026-08-01 14:42:34.853,,27.387096608796295
101006727171,Open,Parking Enforcement,Allston / Brighton,42.35004462525412,-71.12769790037855,2026-08-01 15:20:27.773,,27.360789664351852
101006727186,Open,Parking Enforcement,Allston / Brighton,42.35003000036075,-71.12804000133967,2026-08-01 15:52:03.657,,27.3388465625
101006727247,Open,Parking Enforcement,Allston / Brighton,42.36189000027822,-71.14259000115084,2026-08-01 18:18:22.427,,27.23724042824074
101006727260,Open,Parking Enforcement,Allston / Brighton,42.360164948057495,-71.13659893929334,2026-08-01 18:34:04.937,,27.226331747685187
101006727282,Open,Parking Enforcement,Allston / Brighton,42.35944855969078,-71.13351433052904,2026-08-01 19:45:50.577,,27.17649795138889
101006727313,Open,Parking Enforcement,Allston / Brighton,42.35048000041933,-71.17021000089807,2026-08-01 21:01:08.55,,27.124206597222223
101006727314,Open,Parking Enforcement,Allston / Brighton,42.36398034296551,-71.12021574213232,2026-08-01 21:03:30.287,,27.122566122685186
101006727316,Open,Parking Enforcement,Allston / Brighton,42.36398034296551,-71.12021574213232,2026-08-01 21:05:52.26,,27.120922916666668
101006727323,Open,Parking Enforcement,Allston / Brighton,42.3501389999892,-71.13984400137372,2026-08-01 21:59:12.31,,27.083885300925925
101006727342,Open,Parking Enforcement,Allston / Brighton,42.351909999889635,-71.13200000126648,2026-08-02 01:07:53.043,,26.952858298611112
101006727343,Open,Parking Enforcement,Allston / Brighton,42.352185821017066,-71.13206031033897,2026-08-02 01:08:29.167,,26.95244019675926
101006727372,Open,Parking Enforcement,Allston / Brighton,42.35667999998024,-71.15736000126772,2026-08-02 07:35:58.377,,26.683352118055556
101006727473,Open,Parking Enforcement,Allston / Brighton,42.36398034296551,-71.12021574213232,2026-08-02 11:34:57.897,,26.51738545138889
101006727540,Open,Parking Enforcement,Allston / Brighton,42.346740999835035,-71.13626400092375,2026-08-02 13:43:52.767,,26.427861493055556
101006727653,Open,Parking Enforcement,Allston / Brighton,42.351939999885985,-71.13154000125287,2026-08-02 17:24:47.8,,26.274446759259263
101006727672,Open,Parking Enforcement,Allston / Brighton,42.35059999965568,-71.17009000166182,2026-08-02 18:21:46.407,,26.234879548611108
101006727733,Open,Parking Enforcement,Allston / Brighton,42.36093899960783,-71.14465200087379,2026-08-02 21:10:36.977,,26.117627581018517
101006727734,Open,Parking Enforcement,Allston / Brighton,42.36079329318005,-71.14448513556896,2026-08-02 21:11:03.803,,26.11731709490741
101006727838,Open,Parking Enforcement,Allston / Brighton,42.34308999991447,-71.15591000123895,2026-08-03 08:05:34.29,,25.662797569444443
101006727926,Open,Parking Enforcement,Allston / Brighton,42.350489999973234,-71.16837200163596,2026-08-03 09:51:33.11,,25.58920011574074
101006727975,Open,Parking Enforcement,Allston / Brighton,42.33863000006349,-71.15623000128153,2026-08-03 11:24:03.06,,25.524964583333333
101006727977,Open,Parking Enforcement,Allston / Brighton,42.33896097921164,-71.15688946060233,2026-08-03 11:24:43.467,,25.52449690972222
101006727990,Open,Parking Enforcement,Allston / Brighton,42.34053000041284,-71.1493000010918,2026-08-03 11:51:11.713,,25.50611443287037
101006728282,Open,Parking Enforcement,Allston / Brighton,42.355403999870795,-71.13460900107654,2026-08-03 20:32:50.18,,25.143863657407405
